shop_id,shop_category_id,display_name,total,is_parent_category,is_sub_category,parent_shop_category_id,image,category_type,country_code,date
1145316676,251474167,PEPTAMEN + ORAL,9,True,False,,sg-11134201-825ap-mq3tsc9h86j2d8,1,vn,2026-07-01
1145316676,272010130,SẢN PHẨM MỚI - BOOST GLUCOSE CONTROL,4,True,False,,sg-11134201-825bd-mq3tsc8336ry60,1,vn,2026-07-02
1145316676,260135483,ƯU ĐÃI THÁNG 6 - DEAL VÀNG RỘN RÀNG,22,True,False,,sg-11134201-825bc-mq3tsbgmk0zx3e,1,vn,2026-07-02
1145316676,257905359,NUTREN JUNIOR - CÔNG THỨC B.I.G THỤY SĨ,8,True,False,,sg-11134201-8258l-mq3tsbkjc0em5c,9,vn,2026-07-02
1145316676,257905693,COMBO 3 NUTREN JUNIOR 800G,3,False,True,257905359.0,sg-11134201-825bc-mq3tsbwi4y6k5a,1,vn,2026-07-02
1145316676,257905688,COMBO 2 NUTREN JUNIOR 800G,3,False,True,257905359.0,sg-11134201-8258l-mq3tsbkjc0em5c,1,vn,2026-07-02
1145316676,258521101,COMBO 3 NUTREN JUNIOR 400G,1,False,True,257905359.0,sg-11134201-8259e-mq3tschf8d8hf8,1,vn,2026-07-02
1145316676,257905360,COMBO 2 NUTREN JUNIOR 400G,1,False,True,257905359.0,sg-11134201-825ar-mq3tsbkizev6b8,1,vn,2026-07-02
1145316676,251079961,NUTREN JUNIOR - Công thức B.I.G Thụy Sĩ,16,True,False,,sg-11134201-825bc-mq3tsbgmk0zx3e,1,vn,2026-07-02
1145316676,260135597,SỮA HỘP PHA SẴN NUTREN 110/180ML,11,True,False,,sg-11134201-825bc-mq3tsbgmk0zx3e,1,vn,2026-07-02
1145316676,249843042,BOOST OPTIMUM - QUÀ TẶNG NGƯỜI CAO TUỔI,4,True,False,,sg-11134201-825bc-mq3tsche97gi2f,1,vn,2026-07-02
1145316676,249843039,VITAL PROTEINS - 100% Collagen Peptides,4,True,False,,sg-11134201-8258v-mq3r38z9ro5o6d,1,vn,2026-07-02
1145316676,257340819,Peptamen - DINH DƯỠNG SAU PHẪU THUẬT,3,True,False,,sg-11134201-8259j-mq3tschxue4i66,1,vn,2026-07-02
1145316676,261098687,PEPTAMEN JUNIOR - CHO TRẺ TIÊU HÓA KÉM,3,True,False,,sg-11134201-825a7-mq3tsch8r6yodc,1,vn,2026-07-02
1145316676,257340823,Oral Impact,3,True,False,,sg-11134201-825ap-mq3tsc9h86j2d8,1,vn,2026-07-02
1145316676,251474167,PEPTAMEN + ORAL,9,True,False,,sg-11134201-825ap-mq3tsc9h86j2d8,1,vn,2026-07-02
1145316676,272010130,SẢN PHẨM MỚI - BOOST GLUCOSE CONTROL,4,True,False,,sg-11134201-825bd-mq3tsc8336ry60,1,vn,2026-07-03
1145316676,260135483,ƯU ĐÃI THÁNG 6 - DEAL VÀNG RỘN RÀNG,22,True,False,,sg-11134201-825bc-mq3tsbgmk0zx3e,1,vn,2026-07-03
1145316676,257905359,NUTREN JUNIOR - CÔNG THỨC B.I.G THỤY SĨ,8,True,False,,sg-11134201-8258l-mq3tsbkjc0em5c,9,vn,2026-07-03
1145316676,257905693,COMBO 3 NUTREN JUNIOR 800G,3,False,True,257905359.0,sg-11134201-825bc-mq3tsbwi4y6k5a,1,vn,2026-07-03
1145316676,257905688,COMBO 2 NUTREN JUNIOR 800G,3,False,True,257905359.0,sg-11134201-8258l-mq3tsbkjc0em5c,1,vn,2026-07-03
1145316676,258521101,COMBO 3 NUTREN JUNIOR 400G,1,False,True,257905359.0,sg-11134201-8259e-mq3tschf8d8hf8,1,vn,2026-07-03
1145316676,257905360,COMBO 2 NUTREN JUNIOR 400G,1,False,True,257905359.0,sg-11134201-825ar-mq3tsbkizev6b8,1,vn,2026-07-03
1145316676,251079961,NUTREN JUNIOR - Công thức B.I.G Thụy Sĩ,16,True,False,,sg-11134201-825bc-mq3tsbgmk0zx3e,1,vn,2026-07-03
1145316676,260135597,SỮA HỘP PHA SẴN NUTREN 110/180ML,11,True,False,,sg-11134201-825bc-mq3tsbgmk0zx3e,1,vn,2026-07-03
1145316676,249843042,BOOST OPTIMUM - QUÀ TẶNG NGƯỜI CAO TUỔI,4,True,False,,sg-11134201-825bc-mq3tsche97gi2f,1,vn,2026-07-03
1145316676,249843039,VITAL PROTEINS - 100% Collagen Peptides,4,True,False,,sg-11134201-8258v-mq3r38z9ro5o6d,1,vn,2026-07-03
1145316676,257340819,Peptamen - DINH DƯỠNG SAU PHẪU THUẬT,3,True,False,,sg-11134201-8259j-mq3tschxue4i66,1,vn,2026-07-03
1145316676,261098687,PEPTAMEN JUNIOR - CHO TRẺ TIÊU HÓA KÉM,3,True,False,,sg-11134201-825a7-mq3tsch8r6yodc,1,vn,2026-07-03
1145316676,257340823,Oral Impact,3,True,False,,sg-11134201-825ap-mq3tsc9h86j2d8,1,vn,2026-07-03
1145316676,251474167,PEPTAMEN + ORAL,9,True,False,,sg-11134201-825ap-mq3tsc9h86j2d8,1,vn,2026-07-03
