platform,key,country_code,date,shop_id,shop_slug,shop_name,location,item_id,product_name,url,image_url,images,seller_flag,seller_flag_hash,image_overlay,image_overlay_hash,is_ad,is_sold_out,shopee_verified,ctime,price,price_original,price_before_promo,discount_percent,promotion_id,voucher_code,voucher_discount,voucher_start_time,voucher_end_time,voucher_min_spend,history_sold_value,monthly_sold_value,rating,rating_count,rating_count_detail,vouchers,brand,brand_id,catid,global_catids,liked_count,tier_variation_name,tier_variation_options
Shopee,,vn,2026-07-01,213989179,bibica-corporation,Bibica Official Store ,Thành phố Hà Nội,56311234382,"Hộp Quà Sinh Nhật Cho Bé - Hộp Phần Thưởng Cho Bé Ngoan, Kẹo Dẻo Zoo Mix Đủ Vị",https://shopee.vn/product/213989179/56311234382,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mq2whq7n4i6l1e,"[""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mq2whq7n4i6l1e"", ""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mo7qq0g8o8arb5"", ""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-motg9eyxhdl925"", ""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-moqrygw0s4y73d"", ""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-moqrvz2cledec9""]","[""OFFICIAL_SHOP""]","[""vn-11134258-7r98o-lyb3kdam2qw17d""]",18VCX+SSCBundle[1.7],vn-11134258-81ztc-mpuaa0q603kffe,False,False,False,1779881095,44000,61112,50000,28,476165261832290,17GIAM30K1,6000,1782838800.0,1782925140.0,50000,5.0,5.0,0.0,0,"[0, 0, 0, 0, 0]","[""Mua để nhận quà""]",Bibica,1729452,100629,"[100629, 100646, 100794]",1,Phân loại,"[""1 Candy Box Zoẳn Zoò"", ""1 Hộp thạch Zoo 750g"", ""2 Hộp Zoo năng lượng""]"
Shopee,,vn,2026-07-01,213989179,bibica-corporation,Bibica Official Store ,Thành phố Hà Nội,49561265568,"Combo Tiệc Sinh Nhật Cho Bé - 10 Kem Tuyết, 10 Sâu Kỳ Thú, 10 Dưa hấu 24g, Kẹo Thạch Nhân Dừa 360g, Kẹo Mút Cheery 570g",https://shopee.vn/product/213989179/49561265568,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mq322hhs1bf38e,"[""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mq322hhs1bf38e"", ""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-moqr2db9ux3he6"", ""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-moqrghcqp6ob6e"", ""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-moqr0qaumm8e94"", ""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-moqr0qbcoz6506"", ""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-moqri2pbeo0fa9""]","[""OFFICIAL_SHOP""]","[""vn-11134258-7r98o-lyb3kdam2qw17d""]",30VCX[26.6-9.7.2026],vn-11134258-81ztc-mpuan4n576yqc2,False,False,False,1779880356,240934,330500,297450,27,476165261832290,17GIAM90K2,56516,1782838800.0,1782925140.0,250000,,,0.0,0,"[0, 0, 0, 0, 0]","[""Mua để nhận quà""]",Bibica,1729452,100629,"[100629, 100646, 100794]",1,,"[""""]"
Shopee,,vn,2026-07-01,213989179,bibica-corporation,Bibica Official Store ,Thành phố Hà Nội,42881034712,"[QUÀ TẶNG KHÔNG BÁN] Kẹo mút cheery mascot dễ thương, quà tặng cho bé",https://shopee.vn/product/213989179/42881034712,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mogligljcs2474,"[""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mogligljcs2474"", ""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mogligjrabkd6e"", ""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mogligi34bv1ee"", ""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mogligh2zlzgd8"", ""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mogligcb6vim54"", ""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mogligcb5gy600"", ""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mogligo61wch7b"", ""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mogligpd61vtf3""]","[""OFFICIAL_SHOP""]","[""vn-11134258-7r98o-lyb3kdam2qw17d""]",18VCX+SSCBundle[1.7],vn-11134258-81ztc-mpuaa0q603kffe,False,False,False,1779264919,20000,20000,20000,,0,,,,,,496.0,400.0,5.0,91,"[0, 0, 0, 0, 91]",[],Bibica,1729452,100629,"[100629, 100646, 100785]",5,,"[""""]"
Shopee,,vn,2026-07-01,213989179,bibica-corporation,Bibica Official Store ,Thành phố Hà Nội,49462558993,[QUÀ TẶNG KHÔNG BÁN] Kẹo dẻo Zoo một túi 24g vị bất kỳ,https://shopee.vn/product/213989179/49462558993,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mpmbfnccoqh764,"[""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mpmbfnccoqh764"", ""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mpmbh3bzrfuz9d"", ""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mpmbh3boagwdf1""]","[""OFFICIAL_SHOP""]","[""vn-11134258-7r98o-lyb3kdam2qw17d""]",30VCX[26.6-9.7.2026],vn-11134258-81ztc-mpuan4n576yqc2,False,False,False,1781961780,88000,100000,100000,12,0,17GIAM30K1,12000,1782838800.0,1782925140.0,50000,53.0,51.0,4.857142857142857,7,"[0, 0, 0, 1, 6]","[""Hàng mới về""]",Bibica,1729452,100629,"[100629, 100646, 100785]",0,,"[""""]"
Shopee,,vn,2026-07-01,213989179,bibica-corporation,Bibica Official Store ,Thành phố Hà Nội,47262565646,[QUÀ TẶNG KHÔNG BÁN] Một Túi Kẹo dẻo Zoo 80g vị bất kỳ,https://shopee.vn/product/213989179/47262565646,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mpmcxlrhsrnkdf,"[""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mpmcxlrhsrnkdf"", ""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-moqr2db9ux3he6"", ""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mpmbh3bzrfuz9d""]","[""OFFICIAL_SHOP""]","[""vn-11134258-7r98o-lyb3kdam2qw17d""]",30VCX[26.6-9.7.2026],vn-11134258-81ztc-mpuan4n576yqc2,False,False,False,1781962198,770000,1000000,1000000,23,0,17GIAM400K1,230000,1782838800.0,1782925140.0,1000000,206.0,204.0,0.0,0,"[0, 0, 0, 0, 0]","[""Hàng mới về""]",Bibica,1729452,100629,"[100629, 100646, 100794]",0,,"[""""]"
Shopee,,vn,2026-07-01,213989179,bibica-corporation,Bibica Official Store ,Thành phố Hồ Chí Minh,3282055804,Bánh Goody Chip Dừa Bibica 300g,https://shopee.vn/product/213989179/3282055804,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mk3lqy97ec5g4d,"[""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mk3lqy97ec5g4d"", ""https://down-vn.img.susercontent.com/file/daaa9373c13ab8a633f25b92ef843758"", ""https://down-vn.img.susercontent.com/file/1a5330d157b75554fc2159fbfa0dc651"", ""https://down-vn.img.susercontent.com/file/38a2c4214d56105742e7464dac288f6b"", ""https://down-vn.img.susercontent.com/file/fb6158e9a8c8e994ec89606eaba68452""]","[""OFFICIAL_SHOP""]","[""vn-11134258-7r98o-lyb3kdam2qw17d""]",30VCX[26.6-9.7.2026],vn-11134258-81ztc-mpuan4n576yqc2,False,False,False,1615778978,48958,48958,48958,,0,,,,,,1000.0,64.0,4.792079207920792,303,"[6, 1, 11, 14, 271]",[],Bibica,1729452,100629,"[100629, 100646, 100787]",414,Vị,"[""Dừa"", ""Điều"", ""Nho"", ""Socola""]"
Shopee,,vn,2026-07-02,213989179,bibica-corporation,Bibica Official Store ,Thành phố Hồ Chí Minh,17568700451,Combo 5 Kẹo Cứng Trái Cây Bốn Mùa Bibica 70g,https://shopee.vn/product/213989179/17568700451,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mq3067wcjqbkdf,"[""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mq3067wcjqbkdf"", ""https://down-vn.img.susercontent.com/file/c37f6219540d9a1f4cee46543afba933"", ""https://down-vn.img.susercontent.com/file/ac119d3194ef2d5f37464422fd470e3a"", ""https://down-vn.img.susercontent.com/file/810c89e65500e4aec3e3985d393d445c""]","[""OFFICIAL_SHOP""]","[""vn-11134258-7r98o-lyb3kdam2qw17d""]",30VCX[26.6-9.7.2026],vn-11134258-81ztc-mpuan4n576yqc2,False,False,False,1652930878,38700,43000,38700,10,476165261832290,,,,,,8000.0,1000.0,4.906826568265683,1084,"[8, 5, 6, 42, 1023]",[],Bibica,1729452,100629,"[100629, 100646, 100785]",491,,"[""""]"
Shopee,,vn,2026-07-02,213989179,bibica-corporation,Bibica Official Store ,Thành phố Hà Nội,23102743144,Combo 5 Kẹo Cứng Welly Hỗn Hợp Bibica 70g,https://shopee.vn/product/213989179/23102743144,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mq2zg7fszn5tcb,"[""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mq2zg7fszn5tcb"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lxiotiknr6qj57"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lxiotiknr6xl8c"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lxiotiknodspcc"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lxiotiknpsd535"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lxiotiknps6364""]","[""OFFICIAL_SHOP""]","[""vn-11134258-7r98o-lyb3kdam2qw17d""]",30VCX[26.6-9.7.2026],vn-11134258-81ztc-mpuan4n576yqc2,False,False,False,1666946253,33300,37000,33300,10,476165261832290,,,,,,4000.0,50.0,4.938628158844765,554,"[1, 0, 8, 14, 531]",[],Bibica,1729452,100629,"[100629, 100646, 100785]",149,Welly 70g,"[""Hỗn Hợp"", ""Dâu"", ""Cam"", ""Ổi"", ""Chanh""]"
Shopee,,vn,2026-07-02,213989179,bibica-corporation,Bibica Official Store ,Thành phố Hồ Chí Minh,5881924418,Combo 2 Bánh Goody Chip Dừa Bibica 144g,https://shopee.vn/product/213989179/5881924418,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mq2zkh36zi185d,"[""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mq2zkh36zi185d"", ""https://down-vn.img.susercontent.com/file/69da45e769356e476b977623077c0ec8"", ""https://down-vn.img.susercontent.com/file/dd06e822640708ab34fc6be19a3171b4"", ""https://down-vn.img.susercontent.com/file/b8f3a81e77e979374e0cf1b1fbeb8631"", ""https://down-vn.img.susercontent.com/file/85ac119d342255b0e64ff314103a22a1"", ""https://down-vn.img.susercontent.com/file/f427921e361110c5cc45da479ad697e4""]","[""OFFICIAL_SHOP""]","[""vn-11134258-7r98o-lyb3kdam2qw17d""]",30VCX[26.6-9.7.2026],vn-11134258-81ztc-mpuan4n576yqc2,False,False,False,1615777895,49860,55400,49860,10,476165261832290,,,,,,7000.0,317.0,4.822222222222222,810,"[15, 8, 14, 32, 741]","[""Mua để nhận quà""]",Bibica,1729452,100629,"[100629, 100646, 100787]",1188,Hạt,"[""Dừa"", ""Điều"", ""Nho"", ""Socola""]"
Shopee,,vn,2026-07-02,213989179,bibica-corporation,Bibica Official Store ,Thành phố Hồ Chí Minh,20385889419,Combo 2 Bánh Gooka Cracker Nougat Filling Vị Tảo Biển/ Dừa Sầu Riêng Bibica,https://shopee.vn/product/213989179/20385889419,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mq2zzoszjdvv88,"[""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mq2zzoszjdvv88"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lplanw0t8gnv08"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lplb41a1tdin93"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mc8q938lcyws4a"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mc8q8z7r8x1h4b""]","[""OFFICIAL_SHOP""]","[""vn-11134258-7r98o-lyb3kdam2qw17d""]",30VCX[26.6-9.7.2026],vn-11134258-81ztc-mpuan4n576yqc2,False,False,False,1698760771,61300,77400,69660,21,476165261832290,VCXDPULC0702,8360,1782925200.0,1783011540.0,50000,1000.0,552.0,4.872549019607843,204,"[2, 2, 1, 10, 189]","[""Mua để nhận quà""]",Bibica,1729452,100629,"[100629, 100646, 100787]",132,Phân loại,"[""2 Hộp Tảo Biển 180g"", ""2 Túi Tảo Biển 260g"", ""Mix Tảo + Sầu 260g""]"
Shopee,,vn,2026-07-02,213989179,bibica-corporation,Bibica Official Store ,Thành phố Hà Nội,15715828480,Combo 5 Kẹo Cứng Migita Bibica 70g Cay Nhẹ Thơm Ngon Truyền Thống,https://shopee.vn/product/213989179/15715828480,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mq2vt2faja4gf0,"[""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mq2vt2faja4gf0"", ""https://down-vn.img.susercontent.com/file/8bdf564d73a7d5ba2a2472db4dbd9b37"", ""https://down-vn.img.susercontent.com/file/2e340a45e51aafcf6af48c0113e731d0"", ""https://down-vn.img.susercontent.com/file/d9d5069a706e782f6e6e927be7b74d54""]","[""OFFICIAL_SHOP""]","[""vn-11134258-7r98o-lyb3kdam2qw17d""]",30VCX[26.6-9.7.2026],vn-11134258-81ztc-mpuan4n576yqc2,False,False,False,1639128472,37840,43000,37840,12,289483363270659,,,,,,7000.0,239.0,4.928730512249444,898,"[3, 2, 11, 24, 858]",[],Bibica,1729452,100629,"[100629, 100646, 100785]",143,Phân Loại,"[""Vị Gừng"", ""Vị Bạc Hà"", ""Vị Me"", ""Vị Quế"", ""Vị Chanh Muối""]"
Shopee,,vn,2026-07-02,213989179,bibica-corporation,Bibica Official Store ,Thành phố Hà Nội,28753604189,Combo 10 Kẹo Dẻo Zoo Bibica 24g,https://shopee.vn/product/213989179/28753604189,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mq2wvnt2wbgr16,"[""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mq2wvnt2wbgr16"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m7aouzt8roxo20"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m0v2gupchnynb2""]","[""OFFICIAL_SHOP""]","[""vn-11134258-7r98o-lyb3kdam2qw17d""]",30VCX[26.6-9.7.2026],vn-11134258-81ztc-mpuan4n576yqc2,False,False,False,1719219590,48400,55000,48400,12,289483363270659,,,,,,1000.0,131.0,4.978947368421053,190,"[0, 0, 1, 2, 187]",[],Bibica,1729452,100629,"[100629, 100646, 100794]",34,Khối lượng,"[""Combo 10 Sâu Tuyết"", ""Combo 10 Sâu Mắt To"", ""Combo 10 Chua Ngọt""]"
Shopee,,vn,2026-07-02,213989179,bibica-corporation,Bibica Official Store ,Thành phố Hà Nội,28186073758,Bánh Hura Deli Bibica  Các Vị 336g - Giảm 40% Đường,https://shopee.vn/product/213989179/28186073758,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mq320vnagydc8b,"[""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mq320vnagydc8b"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m9ecn19hoyv644"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m9ecn19rok8ydf"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m9ecn1avmxj838"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m9ecn19rok0433"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m9ecn1dxigzmd3""]","[""OFFICIAL_SHOP""]","[""vn-11134258-7r98o-lyb3kdam2qw17d""]",30VCX[26.6-9.7.2026],vn-11134258-81ztc-mpuan4n576yqc2,False,False,False,1746440797,66378,79400,75430,16,476165261832290,VCXDPULC0702,9052,1782925200.0,1783011540.0,50000,2000.0,65.0,4.905109489051095,274,"[3, 1, 3, 5, 262]","[""Mua để nhận quà""]",Bibica,1729452,100629,"[100629, 100654, 100858]",226,Phân Loại,"[""Cốm Dừa"", ""Sữa Dâu"", ""Bơ Sữa"", ""Cam Cà Rốt"", ""Cà Phê Trứng Muối""]"
Shopee,,vn,2026-07-02,213989179,bibica-corporation,Bibica Official Store ,Thành phố Hà Nội,21703213740,Combo 3 Kẹo Cứng Migita Bibica 140g Vị Chanh Muối Chua Ngọt Thơm Thanh,https://shopee.vn/product/213989179/21703213740,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mq2vvr2kkp359d,"[""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mq2vvr2kkp359d"", ""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-moqqjn524phr48"", ""https://down-vn.img.susercontent.com/file/8664e5fc42a65faaa1b37e017014ddd4"", ""https://down-vn.img.susercontent.com/file/96b3ca64eb55e6322226065c76b73b7a"", ""https://down-vn.img.susercontent.com/file/e645aa6417c36a5c41204d970a272e7a"", ""https://down-vn.img.susercontent.com/file/bd7ae04720ab888cb41718f37dda8fcb""]","[""OFFICIAL_SHOP""]","[""vn-11134258-7r98o-lyb3kdam2qw17d""]",30VCX[26.6-9.7.2026],vn-11134258-81ztc-mpuan4n576yqc2,False,False,False,1652932488,42660,47400,42660,10,476165261832290,,,,,,2000.0,247.0,4.946360153256705,261,"[2, 0, 1, 4, 254]",[],Bibica,1729452,100629,"[100629, 100646, 100785]",67,Phân loại,"[""Me"", ""Chanh Muối""]"
Shopee,,vn,2026-07-02,213989179,bibica-corporation,Bibica Official Store ,Thành phố Hồ Chí Minh,7059426608,Kẹo Dẻo Zoo Bibica Áo Đường Mềm Dẻo Hương Trái Cây Đa Dạng Gói Lớn,https://shopee.vn/product/213989179/7059426608,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mq2wkzr87pcc49,"[""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mq2wkzr87pcc49"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lxiow93rhmft80"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lxiow93rhm8rd7"", ""https://down-vn.img.susercontent.com/file/a61a4f67f70c7561833e1cc0df9c5c39""]","[""OFFICIAL_SHOP""]","[""vn-11134258-7r98o-lyb3kdam2qw17d""]",30VCX[26.6-9.7.2026],vn-11134258-81ztc-mpuan4n576yqc2,False,False,False,1603793981,44510,56200,50580,21,476165261832290,VCXDPULC0702,6070,1782925200.0,1783011540.0,50000,3000.0,2000.0,4.913140311804009,449,"[3, 2, 4, 13, 427]",[],Bibica,1729452,100629,"[100629, 100646, 100785]",107,Khối lượng,"[""500g"", ""Combo 2 Túi 200g""]"
Shopee,,vn,2026-07-02,213989179,bibica-corporation,Bibica Official Store ,Thành phố Hồ Chí Minh,27402928597,Kẹo Dẻo Zoo Foam Jelly Dưa Hấu Bibica,https://shopee.vn/product/213989179/27402928597,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mq2wv6xzf3sy93,"[""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mq2wv6xzf3sy93"", ""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-monraa87od8h3b"", ""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-monrawled0y726"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lwjm7e3bj0t725"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lwjm7e31jfmhbe""]","[""OFFICIAL_SHOP""]","[""vn-11134258-7r98o-lyb3kdam2qw17d""]",30VCX[26.6-9.7.2026],vn-11134258-81ztc-mpuan4n576yqc2,False,False,False,1718429204,25650,27000,25650,5,476165261832290,,,,,,2000.0,463.0,4.963076923076923,325,"[1, 0, 2, 4, 318]",[],Bibica,1729452,100629,"[100629, 100646, 100794]",90,Phân loại,"[""Combo 10 gói 24g"", ""Lẻ 1 gói 80g""]"
Shopee,,vn,2026-07-02,213989179,bibica-corporation,Bibica Official Store ,Thành phố Hồ Chí Minh,4228429017,Combo 2 Bánh Goody Jamy Nhân Mứt Bibica 200g,https://shopee.vn/product/213989179/4228429017,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mq2ytq19f7dbca,"[""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mq2ytq19f7dbca"", ""https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mi04g34lv08w75"", ""https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mi04g34kknic6b"", ""https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mifmm0xgegozee""]","[""OFFICIAL_SHOP""]","[""vn-11134258-7r98o-lyb3kdam2qw17d""]",30VCX[26.6-9.7.2026],vn-11134258-81ztc-mpuan4n576yqc2,False,False,False,1587003532,57974,73200,65880,21,476165261832290,VCXDPULC0702,7906,1782925200.0,1783011540.0,50000,10000.0,280.0,4.857219827586207,1857,"[25, 13, 27, 72, 1720]","[""Mua để nhận quà""]",Bibica,1729452,100629,"[100629, 100646, 100787]",1340,Hương vị,"[""Dâu"", ""Nho"", ""Cam""]"
Shopee,,vn,2026-07-02,213989179,bibica-corporation,Bibica Official Store ,Thành phố Hồ Chí Minh,43706670030,Combo 2 Bánh Hura Deli Bibica Các Vị 336g - Giảm 40% Đường,https://shopee.vn/product/213989179/43706670030,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mq3216ch8gssaa,"[""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mq3216ch8gssaa"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mblxclfx8w3r00"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mblxclfxd3t333"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mblxclfxbp8n56"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mblxclfxaao7e0"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mblxdprc8x8k26""]","[""OFFICIAL_SHOP""]","[""vn-11134258-7r98o-lyb3kdam2qw17d""]",30VCX[26.6-9.7.2026],vn-11134258-81ztc-mpuan4n576yqc2,False,False,False,1751258948,118324,149400,134460,21,476165261832290,VCXDPULC0702,16136,1782925200.0,1783011540.0,50000,329.0,34.0,4.765625,64,"[1, 1, 1, 6, 55]","[""Mua để nhận quà""]",Bibica,1729452,100629,"[100629, 100654, 100858]",47,Vị,"[""Cốm - Dừa"", ""Sữa - Dâu"", ""Bơ - Sữa"", ""Cam - Cà rốt"", ""Cà Phê Trứng Muối""]"
Shopee,,vn,2026-07-02,213989179,bibica-corporation,Bibica Official Store ,Thành phố Hồ Chí Minh,18558695171,Combo 5 Kẹo Mềm Sumika Sữa Bibica 70g,https://shopee.vn/product/213989179/18558695171,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mq2uny3ti7m645,"[""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mq2uny3ti7m645"", ""https://down-vn.img.susercontent.com/file/sg-11134201-22100-2wbtdvg0s9ivd4"", ""https://down-vn.img.susercontent.com/file/sg-11134201-22100-zkez7fbdt9iv37"", ""https://down-vn.img.susercontent.com/file/sg-11134201-22100-wdq9edfdt9ivf5"", ""https://down-vn.img.susercontent.com/file/sg-11134201-22100-g0nzdavdt9ivb5"", ""https://down-vn.img.susercontent.com/file/sg-11134201-22100-ik4hk07dt9ivfe""]","[""OFFICIAL_SHOP""]","[""vn-11134258-7r98o-lyb3kdam2qw17d""]",30VCX[26.6-9.7.2026],vn-11134258-81ztc-mpuan4n576yqc2,False,False,False,1667030357,48600,54000,48600,10,476165261832290,,,,,,4000.0,311.0,4.869346733668341,597,"[9, 3, 7, 19, 559]",[],Bibica,1729452,100629,"[100629, 100646, 100785]",164,Hương vị,"[""Sữa"", ""Socola Sữa"", ""Sữa dâu""]"
Shopee,,vn,2026-07-02,213989179,bibica-corporation,Bibica Official Store ,Thành phố Hồ Chí Minh,21558655559,Combo 2 Kẹo Mềm Sumika Sữa Bibica 275g,https://shopee.vn/product/213989179/21558655559,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mq2ueow6jbpd4b,"[""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mq2ueow6jbpd4b"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-louy4dfbq89ab8"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-louy4dfbrmtq34""]","[""OFFICIAL_SHOP""]","[""vn-11134258-7r98o-lyb3kdam2qw17d""]",30VCX[26.6-9.7.2026],vn-11134258-81ztc-mpuan4n576yqc2,False,False,False,1667019674,61934,78200,70380,21,476165261832290,VCXDPULC0702,8446,1782925200.0,1783011540.0,50000,5000.0,444.0,4.912280701754386,399,"[5, 2, 0, 9, 383]",[],Bibica,1729452,100629,"[100629, 100646, 100785]",152,Hương Vị,"[""Sữa"", ""Socola Sữa"", ""Sữa Dâu""]"
