shop_id,shop_category_id,display_name,total,is_parent_category,is_sub_category,parent_shop_category_id,image,category_type,country_code,date
809769142,257838483,Clay Mask&Stick,7,False,True,257838433.0,id-11134207-822wk-mpirguuc4rgs8c,1,id,2026-07-01
809769142,257838511,Body serum,4,False,True,257838433.0,id-11134207-822wg-mpx07onz5mgy0d,1,id,2026-07-01
809769142,257838520,Lip,3,False,True,257838433.0,mms@id-11134204-7rbk8-m94gyq7vmc5t28,1,id,2026-07-01
809769142,257838567,MAKE UP,17,True,False,,mms@id-11134204-7rbk2-m94gyq7vp5ap81,9,id,2026-07-01
809769142,257838569,Makeup Remover,11,False,True,257838567.0,mms@id-11134204-7rbkc-m94gyq7vnqq961,1,id,2026-07-01
809769142,257838568,Makeup,6,False,True,257838567.0,id-11134207-822ws-mphkg88ycob0cf,1,id,2026-07-01
809769142,267026251,Exclusive Member,2,True,False,,mms@id-11134204-8224p-mkbrc4p03u9y90,1,id,2026-07-01
809769142,257838748,SHOP BY NEEDS,46,True,False,,mms@id-11134204-7rbk5-m94hx3nwrogi69,9,id,2026-07-01
809769142,257838749,Mencerahkan kulit,14,False,True,257838748.0,mms@id-11134204-7rbkb-m94hx3nwq9w254,1,id,2026-07-01
809769142,257839180,Eksfoliasi + Perbaikan Kulit,6,False,True,257838748.0,mms@id-11134204-7rbk7-m94hx3nx03v63a,1,id,2026-07-01
809769142,257839147,Anti-jerawat,15,False,True,257838748.0,mms@id-11134204-7rbk4-m94hx3nwypaq3f,1,id,2026-07-01
809769142,257838986,Anti-penuaan,6,False,True,257838748.0,mms@id-11134204-7rbk0-m94hx3nwuhle2e,1,id,2026-07-01
809769142,257838930,Memperbaiki skin barrier kulit,8,False,True,257838748.0,mms@id-11134204-7rbk1-m94hx3nwt30y25,1,id,2026-07-01
809769142,257839010,Anti-noda,3,False,True,257838748.0,mms@id-11134204-7rbk2-m94hx3nwxaqacf,1,id,2026-07-01
809769142,272184674,powder&spray setting,4,True,False,,id-11134207-822wn-mprlgkpo3r4005,1,id,2026-07-02
809769142,258831358,💖NEW LAUNCH,10,True,False,,id-11134207-822wo-mprb9eo0bzeo99,9,id,2026-07-02
809769142,273791880,PERFECT BLURRING POWDER FOUNDATION  ,1,False,True,258831358.0,id-11134207-822wq-mq1q97zsvapt31,1,id,2026-07-02
809769142,272855607,SKIIN TINT,1,False,True,258831358.0,id-11134207-822wo-mprb9eo0bzeo99,1,id,2026-07-02
809769142,272855576,ALL DAY GLOW SPRAY,2,False,True,258831358.0,id-11134207-822wl-mpitzftcmqkv0d,1,id,2026-07-02
809769142,272508058,DAMASK ROSE PETAL GLOW GEL MASK,1,False,True,258831358.0,id-11134207-822wg-mp07jp32953gc3,1,id,2026-07-02
809769142,271501514,GLOWY TINT LIP BALM,1,False,True,258831358.0,id-11134207-81zto-mq2p56re603l34,1,id,2026-07-02
809769142,271131649,AIRBRUSH SETTING SPRAY,1,False,True,258831358.0,id-11134207-822wl-mpx0d7b9rkzlb1,1,id,2026-07-02
809769142,264958058,PDRN BRIGHTENING MOISTURIZER,1,False,True,258831358.0,id-11134207-822wt-mpwzcifh9a0y34,1,id,2026-07-02
809769142,270321805,PDRN BRIGHTENING SERUM,1,False,True,258831358.0,id-11134207-822wg-mpew676ts3yk00,1,id,2026-07-02
809769142,270440245,TONE UP BRIGHTENING BODY SERUM,1,False,True,258831358.0,id-11134207-822wj-mpisresymjuo3b,1,id,2026-07-02
809769142,257838398,✨BEST SELLING,26,True,False,,id-11134207-81ztg-mq44fmkjv28f46,1,id,2026-07-02
809769142,257838433,SKINCARE,76,True,False,,mms@id-11134204-7rbk3-m94gyq7vkxldf9,9,id,2026-07-02
809769142,257838603,🎁Skincare Bundle,22,False,True,257838433.0,id-11134207-7rbk7-ma9a4kqjxxmt06,1,id,2026-07-02
809769142,257838434, Moisturizer,12,False,True,257838433.0,id-11134207-81ztg-mq44fmkjv28f46,1,id,2026-07-02
809769142,257838452,Serum,7,False,True,257838433.0,id-11134207-822wh-moyqb994ka3275,1,id,2026-07-02
809769142,257838481,Facial Cleanser,16,False,True,257838433.0,id-11134207-822wj-mpx07onyx72ae8,1,id,2026-07-02
809769142,257838475,Toner,6,False,True,257838433.0,id-11134207-822wp-mmhean9jd4p49b,1,id,2026-07-02
809769142,257838483,Clay Mask&Stick,7,False,True,257838433.0,id-11134207-822wk-mpirguuc4rgs8c,1,id,2026-07-02
809769142,257838511,Body serum,4,False,True,257838433.0,id-11134207-822wg-mpx07onz5mgy0d,1,id,2026-07-02
809769142,257838520,Lip,3,False,True,257838433.0,mms@id-11134204-7rbk8-m94gyq7vmc5t28,1,id,2026-07-02
809769142,257838567,MAKE UP,17,True,False,,mms@id-11134204-7rbk2-m94gyq7vp5ap81,9,id,2026-07-02
809769142,257838569,Makeup Remover,11,False,True,257838567.0,mms@id-11134204-7rbkc-m94gyq7vnqq961,1,id,2026-07-02
809769142,257838568,Makeup,6,False,True,257838567.0,id-11134207-822ws-mphkg88ycob0cf,1,id,2026-07-02
809769142,267026251,Exclusive Member,2,True,False,,mms@id-11134204-8224p-mkbrc4p03u9y90,1,id,2026-07-02
809769142,257838748,SHOP BY NEEDS,46,True,False,,mms@id-11134204-7rbk5-m94hx3nwrogi69,9,id,2026-07-02
809769142,257838749,Mencerahkan kulit,14,False,True,257838748.0,mms@id-11134204-7rbkb-m94hx3nwq9w254,1,id,2026-07-02
809769142,257839180,Eksfoliasi + Perbaikan Kulit,6,False,True,257838748.0,mms@id-11134204-7rbk7-m94hx3nx03v63a,1,id,2026-07-02
809769142,257839147,Anti-jerawat,15,False,True,257838748.0,mms@id-11134204-7rbk4-m94hx3nwypaq3f,1,id,2026-07-02
809769142,257838986,Anti-penuaan,6,False,True,257838748.0,mms@id-11134204-7rbk0-m94hx3nwuhle2e,1,id,2026-07-02
809769142,257838930,Memperbaiki skin barrier kulit,8,False,True,257838748.0,mms@id-11134204-7rbk1-m94hx3nwt30y25,1,id,2026-07-02
809769142,257839010,Anti-noda,3,False,True,257838748.0,mms@id-11134204-7rbk2-m94hx3nwxaqacf,1,id,2026-07-02
809769142,272184674,powder&spray setting,4,True,False,,id-11134207-822wn-mprlgkpo3r4005,1,id,2026-07-03
809769142,258831358,💖NEW LAUNCH,10,True,False,,id-11134207-822wo-mprb9eo0bzeo99,9,id,2026-07-03
809769142,273791880,PERFECT BLURRING POWDER FOUNDATION  ,1,False,True,258831358.0,id-11134207-81zth-mq6znahstptt76,1,id,2026-07-03
809769142,272855607,SKIIN TINT,1,False,True,258831358.0,id-11134207-822wo-mprb9eo0bzeo99,1,id,2026-07-03
809769142,272855576,ALL DAY GLOW SPRAY,2,False,True,258831358.0,id-11134207-822wl-mpitzftcmqkv0d,1,id,2026-07-03
809769142,272508058,DAMASK ROSE PETAL GLOW GEL MASK,1,False,True,258831358.0,id-11134207-822wg-mp07jp32953gc3,1,id,2026-07-03
809769142,271501514,GLOWY TINT LIP BALM,1,False,True,258831358.0,id-11134207-81zto-mq2p56re603l34,1,id,2026-07-03
809769142,271131649,AIRBRUSH SETTING SPRAY,1,False,True,258831358.0,id-11134207-822wl-mpx0d7b9rkzlb1,1,id,2026-07-03
809769142,264958058,PDRN BRIGHTENING MOISTURIZER,1,False,True,258831358.0,id-11134207-822wt-mpwzcifh9a0y34,1,id,2026-07-03
809769142,270321805,PDRN BRIGHTENING SERUM,1,False,True,258831358.0,id-11134207-822wg-mpew676ts3yk00,1,id,2026-07-03
809769142,270440245,TONE UP BRIGHTENING BODY SERUM,1,False,True,258831358.0,id-11134207-822wj-mpisresymjuo3b,1,id,2026-07-03
809769142,257838398,✨BEST SELLING,26,True,False,,id-11134207-81ztg-mq44fmkjv28f46,1,id,2026-07-03
809769142,257838433,SKINCARE,76,True,False,,mms@id-11134204-7rbk3-m94gyq7vkxldf9,9,id,2026-07-03
809769142,257838603,🎁Skincare Bundle,22,False,True,257838433.0,id-11134207-7rbk7-ma9a4kqjxxmt06,1,id,2026-07-03
809769142,257838434, Moisturizer,12,False,True,257838433.0,id-11134207-81ztg-mq44fmkjv28f46,1,id,2026-07-03
809769142,257838452,Serum,7,False,True,257838433.0,id-11134207-822wh-moyqb994ka3275,1,id,2026-07-03
809769142,257838481,Facial Cleanser,16,False,True,257838433.0,id-11134207-822wj-mpx07onyx72ae8,1,id,2026-07-03
809769142,257838475,Toner,6,False,True,257838433.0,id-11134207-822wp-mmhean9jd4p49b,1,id,2026-07-03
809769142,257838483,Clay Mask&Stick,7,False,True,257838433.0,id-11134207-822wk-mpirguuc4rgs8c,1,id,2026-07-03
809769142,257838511,Body serum,4,False,True,257838433.0,id-11134207-822wg-mpx07onz5mgy0d,1,id,2026-07-03
809769142,257838520,Lip,3,False,True,257838433.0,mms@id-11134204-7rbk8-m94gyq7vmc5t28,1,id,2026-07-03
809769142,257838567,MAKE UP,17,True,False,,mms@id-11134204-7rbk2-m94gyq7vp5ap81,9,id,2026-07-03
809769142,257838569,Makeup Remover,11,False,True,257838567.0,mms@id-11134204-7rbkc-m94gyq7vnqq961,1,id,2026-07-03
809769142,257838568,Makeup,6,False,True,257838567.0,id-11134207-822ws-mphkg88ycob0cf,1,id,2026-07-03
809769142,267026251,Exclusive Member,2,True,False,,mms@id-11134204-8224p-mkbrc4p03u9y90,1,id,2026-07-03
809769142,257838748,SHOP BY NEEDS,46,True,False,,mms@id-11134204-7rbk5-m94hx3nwrogi69,9,id,2026-07-03
809769142,257838749,Mencerahkan kulit,14,False,True,257838748.0,mms@id-11134204-7rbkb-m94hx3nwq9w254,1,id,2026-07-03
809769142,257839180,Eksfoliasi + Perbaikan Kulit,6,False,True,257838748.0,mms@id-11134204-7rbk7-m94hx3nx03v63a,1,id,2026-07-03
809769142,257839147,Anti-jerawat,15,False,True,257838748.0,mms@id-11134204-7rbk4-m94hx3nwypaq3f,1,id,2026-07-03
809769142,257838986,Anti-penuaan,6,False,True,257838748.0,mms@id-11134204-7rbk0-m94hx3nwuhle2e,1,id,2026-07-03
809769142,257838930,Memperbaiki skin barrier kulit,8,False,True,257838748.0,mms@id-11134204-7rbk1-m94hx3nwt30y25,1,id,2026-07-03
809769142,257839010,Anti-noda,3,False,True,257838748.0,mms@id-11134204-7rbk2-m94hx3nwxaqacf,1,id,2026-07-03
